[2025-10-04 12:16:40] [INFO    ] discord.client: logging in using static token
[2025-10-04 12:16:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'feur_bot', 'primary_guild': None, 'mfa_enabled': False, 'id': '1423962244332388444', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '7832', 'clan': None, 'bot': True, 'avatar': '4a536b33f12a99d7cdb41acf2a14ae7e'}, 'session_type': 'normal', 'session_id': '9cee548f5b45347d3f8df6998dc4b310', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1423963558957416451'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['paris', 'london', 'rotterdam', 'frankfurt', 'milan'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1423962244332388444', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-b-qbf9",{"micros":248546,"calls":["id_created",{"micros":696,"calls":[]},"session_lookup_time",{"micros":304,"calls":[]},"session_lookup_finished",{"micros":7,"calls":[]},"discord-sessions-prd-2-22",{"micros":247133,"calls":["start_session",{"micros":208276,"calls":["discord-api-rpc-5cdf8c7555-79r24",{"micros":144454,"calls":["get_user",{"micros":28853},"get_guilds",{"micros":45271},"send_scheduled_deletion_message",{"micros":10},"guild_join_requests",{"micros":2},"authorized_ip_coro",{"micros":14},"pending_payments",{"micros":41818},"apex_experiments",{"micros":274},"user_activities",{"micros":5},"played_application_ids",{"micros":3}]}]},"starting_guild_connect",{"micros":74,"calls":[]},"presence_started",{"micros":21553,"calls":[]},"guilds_started",{"micros":80,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":17084,"calls":[]},"connect_finished",{"micros":17115,"calls":[]},"build_ready",{"micros":31,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2025-10-04 12:16:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:16:41] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 9cee548f5b45347d3f8df6998dc4b310).
[2025-10-04 12:16:41] [DEBUG   ] discord.client: Dispatching event connect
[2025-10-04 12:16:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'preferred_locale': 'en-US', 'emojis': [], 'owner_id': '525710216335982635', 'profile': None, 'premium_tier': 0, 'application_id': None, 'member_count': 2, 'default_message_notifications': 0, 'mfa_level': 0, 'roles': [{'version': 1759569768554, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1423963558957416451', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1759569942870, 'unicode_emoji': None, 'tags': {'bot_id': '1423962244332388444'}, 'position': 1, 'permissions': '2815213892414528', 'name': 'feur_bot', 'mentionable': False, 'managed': True, 'id': '1423964264250474601', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'system_channel_flags': 0, 'max_video_channel_users': 25, 'incidents_data': None, 'stage_instances': [], 'soundboard_sounds': [], 'max_stage_video_channel_users': 50, 'discovery_splash': None, 'id': '1423963558957416451', 'channels': [{'version': 1759569768558, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Salons textuels', 'id': '1423963559532167341', 'flags': 0}, {'version': 1759569768568, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Salons vocaux', 'id': '1423963559532167342', 'flags': 0}, {'version': 1759569768574, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1423963559532167341', 'name': 'général', 'last_message_id': '1423971615758221313', 'id': '1423963559532167343', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1759569768579, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1423963559532167342', 'name': 'Général', 'last_message_id': None, 'id': '1423963559532167344', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'max_members': 25000000, 'name': 'test', 'nsfw_level': 0, 'splash': None, 'moderator_reporting': None, 'inventory_settings': None, 'application_command_counts': {}, 'threads': [], 'afk_timeout': 300, 'verification_level': 0, 'premium_features': None, 'region': 'deprecated', 'voice_states': [], 'hub_type': None, 'premium_subscription_count': 0, 'description': None, 'activity_instances': [], 'rules_channel_id': None, 'lazy': True, 'guild_scheduled_events': [], 'latest_onboarding_question_id': None, 'members': [{'user': {'username': 'feur_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1423962244332388444', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7832', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4a536b33f12a99d7cdb41acf2a14ae7e'}, 'roles': ['1423964264250474601'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:25:36.675869+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'presences': [], 'premium_progress_bar_enabled': False, 'features': [], 'embedded_activities': [], 'system_channel_id': '1423963559532167343', 'nsfw': False, 'owner_configured_content_level': 0, 'large': False, 'afk_channel_id': None, 'unavailable': False, 'stickers': [], 'explicit_content_filter': 0, 'public_updates_channel_id': None, 'safety_alerts_channel_id': None, 'version': 1759569768582, 'vanity_url_code': None, 'icon': None, 'home_header': None, 'joined_at': '2025-10-04T09:25:36.675869+00:00', 'banner': None}}
[2025-10-04 12:16:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:16:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': 'bd541bf856b137d914769ae07473eab0', 'members': [{'user': {'username': 'hekiro', 'public_flags': 64, 'primary_guild': None, 'id': '525710216335982635', 'global_name': 'Curby', 'display_name_styles': None, 'display_name': 'Curby', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': 'a371070a532bfb9469771e395335e7af'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:22:48.506000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'feur_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1423962244332388444', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7832', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4a536b33f12a99d7cdb41acf2a14ae7e'}, 'roles': ['1423964264250474601'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:25:36.675869+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1423963558957416451', 'chunk_index': 0, 'chunk_count': 1}}
[2025-10-04 12:16:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:16:41] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1423963558957416451.
[2025-10-04 12:16:43] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-10-04 12:16:43] [DEBUG   ] discord.client: Dispatching event ready
[2025-10-04 12:16:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 4, 'op': 0, 'd': {'user_id': '525710216335982635', 'timestamp': 1759573012, 'member': {'user': {'username': 'hekiro', 'public_flags': 64, 'primary_guild': None, 'id': '525710216335982635', 'global_name': 'Curby', 'display_name_styles': None, 'display_name': 'Curby', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': 'a371070a532bfb9469771e395335e7af'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:22:48.506000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1423963559532167343', 'guild_id': '1423963558957416451'}}
[2025-10-04 12:16:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:16:46] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-04 12:16:46] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-04 12:16:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T10:16:58.841000+00:00', 'pinned': False, 'nonce': '1423977165363347456', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:22:48.506000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1423977192215412767', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'tu en penses quoi de ça ?', 'components': [], 'channel_type': 0, 'channel_id': '1423963559532167343', 'author': {'username': 'hekiro', 'public_flags': 64, 'primary_guild': None, 'id': '525710216335982635', 'global_name': 'Curby', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': 'a371070a532bfb9469771e395335e7af'}, 'attachments': [], 'guild_id': '1423963558957416451'}}
[2025-10-04 12:16:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:16:52] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:16:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T10:16:59.145000+00:00', 'pinned': False, 'nonce': '2525811673925763601', 'mentions': [{'username': 'hekiro', 'public_flags': 64, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:22:48.506000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '525710216335982635', 'global_name': 'Curby', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': 'a371070a532bfb9469771e395335e7af'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1423964264250474601'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:25:36.675869+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1423977193490354177', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@525710216335982635> FEUR !', 'components': [], 'channel_type': 0, 'channel_id': '1423963559532167343', 'author': {'username': 'feur_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1423962244332388444', 'global_name': None, 'display_name_styles': None, 'discriminator': '7832', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4a536b33f12a99d7cdb41acf2a14ae7e'}, 'attachments': [], 'guild_id': '1423963558957416451'}}
[2025-10-04 12:16:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:16:53] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:16:53] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1423963559532167343/messages with {"content":"<@525710216335982635> FEUR !","components":[],"nonce":"2525811673925763601","enforce_nonce":true,"tts":false} has returned 200
[2025-10-04 12:16:53] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-10-04 12:16:53] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1423963559532167343/messages has received {'type': 0, 'content': '<@525710216335982635> FEUR !', 'mentions': [{'id': '525710216335982635', 'username': 'hekiro', 'avatar': 'a371070a532bfb9469771e395335e7af', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'Curby', 'avatar_decoration_data': {'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8', 'sku_id': '1420110608145055766', 'expires_at': 1764892800}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-10-04T10:16:59.145000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1423977193490354177', 'channel_id': '1423963559532167343', 'author': {'id': '1423962244332388444', 'username': 'feur_bot', 'avatar': '4a536b33f12a99d7cdb41acf2a14ae7e', 'discriminator': '7832', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2525811673925763601'}
[2025-10-04 12:17:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_ADD', 's': 7, 'op': 0, 'd': {'user': {'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T10:17:12.858488+00:00', 'guild_id': '1423963558957416451', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}}
[2025-10-04 12:17:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:17:06] [DEBUG   ] discord.client: Dispatching event member_join
[2025-10-04 12:17:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 7, 'tts': False, 'timestamp': '2025-10-04T10:17:12.971000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T10:17:12.858488+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1423977251480932362', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1423963559532167343', 'author': {'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}, 'attachments': [], 'guild_id': '1423963558957416451'}}
[2025-10-04 12:17:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:17:06] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:17:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-10-04T10:17:15.470000+00:00', 'sticker_items': [{'name': 'Wave', 'id': '781291131828699156', 'format_type': 2}], 'referenced_message': {'type': 7, 'tts': False, 'timestamp': '2025-10-04T10:17:12.971000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1423977251480932362', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1423963559532167343', 'author': {'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}, 'attachments': []}, 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1423977251480932362', 'guild_id': '1423963558957416451', 'channel_id': '1423963559532167343'}, 'mentions': [{'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T10:17:12.858488+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T10:17:12.858488+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1423977261962625135', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1423963559532167343', 'author': {'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}, 'attachments': [], 'guild_id': '1423963558957416451'}}
[2025-10-04 12:17:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:17:09] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:17:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T10:17:19.325000+00:00', 'pinned': False, 'nonce': '1423977298045960192', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T10:17:12.858488+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1423977278131536013', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'quoi', 'components': [], 'channel_type': 0, 'channel_id': '1423963559532167343', 'author': {'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}, 'attachments': [], 'guild_id': '1423963558957416451'}}
[2025-10-04 12:17:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:17:13] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:17:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T10:17:19.604000+00:00', 'pinned': False, 'nonce': '11027156256493198843', 'mentions': [{'username': 'tella13', 'public_flags': 64, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T10:17:12.858488+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '375358216751546378', 'global_name': 'Vlad', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1420110608145055766', 'expires_at': 1764892800, 'asset': 'a_b01fd6db7c98c8a560c0d2fbd78b02a8'}, 'avatar': '164284e26e41543f0ca400acc5624dbb'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1423964264250474601'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T09:25:36.675869+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1423977279301750945', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@375358216751546378> FEUR !', 'components': [], 'channel_type': 0, 'channel_id': '1423963559532167343', 'author': {'username': 'feur_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1423962244332388444', 'global_name': None, 'display_name_styles': None, 'discriminator': '7832', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4a536b33f12a99d7cdb41acf2a14ae7e'}, 'attachments': [], 'guild_id': '1423963558957416451'}}
[2025-10-04 12:17:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:17:13] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:17:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1423963559532167343/messages with {"content":"<@375358216751546378> FEUR !","components":[],"nonce":"11027156256493198843","enforce_nonce":true,"tts":false} has returned 200
